Date,BTC,LTC,NMC,PPC,FTC,XRP,DOGE,VTC,DGB,RDD,DASH,XCP,MONA,GRS,XMR,CLOAK,BCN,NAV,XDN,BTS,VIA,XLM,SYS,EMC,GAME,XVG,BLOCK,XEM,ETH
2016-11-23T23:00:00Z,740.2890014648,3.9076900482,0.2177670002,0.2641490102,0.00603418983519,0.0069495299831,2.1808700694e-4,0.0273145996,2.5705900043e-4,3.303670019e-5,9.1337003708,2.0509600639,0.0237658992,0.00154587998986,7.8057699203,0.1127939969,4.445630111e-5,0.0330220982,1.4511399786e-4,0.00401771999896,0.0192357004,0.00169114000164,0.0101795997,0.1737630069,0.1820860058,2.221209979e-5,0.2329519987,0.003606030019,9.2316703796
2016-11-24T23:00:00Z,741.6489868164,3.9154200554,0.2126870006,0.2621310055,0.00598764000461,0.00690203998238,2.2045499645e-4,0.0253941007,2.6054799673e-4,3.844129969e-5,9.0971698761,2.1098999977,0.0240215007,0.00157086004037,7.5442700386,0.1172180027,5.027739826e-5,0.0319893993,1.592960034e-4,0.00403745984659,0.0207927004,0.00172164000105,0.00951300002635,0.1840319932,0.1914210021,2.224320087e-5,0.2139959931,0.00359182991087,9.4020500183
2016-11-25T23:00:00Z,735.382019043,3.8945100307,0.2080409974,0.2610900104,0.00588554004207,0.00738980993629,2.1878100233e-4,0.0252382997,2.6795599842e-4,3.781129999e-5,8.8951797485,2.2151799202,0.0246628001,0.00150730996393,7.6231598854,0.1313920021,4.415569856e-5,0.0323869996,1.5514300321e-4,0.00402393005788,0.0197710004,0.00164895004127,0.00965056009591,0.1710720062,0.1826460063,2.212750042e-5,0.2156080008,0.00366766005754,9.3281097412
2016-11-26T23:00:00Z,732.0349731445,3.8829300404,0.2046830058,0.2495580018,0.0058200401254,0.00707361986861,2.1745999402e-4,0.0244574994,2.6168100885e-4,3.865320105e-5,9.0872602463,2.5130999088,0.0247753002,0.00147122005001,7.9275398254,0.1448920071,4.404120045e-5,0.0317916013,1.6112999583e-4,0.0039493101649,0.0192693993,0.00166466005612,0.00920842029154,0.1766269952,0.1799509972,2.195940033e-5,0.2326190025,0.00367102003656,8.9984703064
2016-11-27T23:00:00Z,735.8129882813,3.884540081,0.2039799988,0.2504949868,0.00555372983217,0.007007970009,2.1778600058e-4,0.0230538007,2.5519999326e-4,3.879049837e-5,8.9648799896,2.3567299843,0.0265098996,0.00145384995267,7.8934102058,0.2080390006,4.412659837e-5,0.0326796994,1.5458799317e-4,0.0038280300796,0.0192373004,0.00165532995015,0.00928166974336,0.1829549968,0.1807499975,1.567380059e-5,0.1992000043,0.00374744995497,8.724820137
2016-11-28T23:00:00Z,735.6040039063,3.8745501041,0.195995003,0.2390889972,0.00552847981453,0.00678022019565,2.166290069e-4,0.0227364004,2.3815300665e-4,3.678850044e-5,8.8166503906,2.2932100296,0.0275263991,0.00138232996687,7.6029100418,0.1688240021,3.979800022e-5,0.0301907994,1.6032799613e-4,0.00374894007109,0.0194588006,0.00166661001276,0.0093292100355,0.1784649938,0.1849939972,2.207110083e-5,0.201248005,0.00375380995683,8.1741199493
2016-11-29T23:00:00Z,745.6909790039,3.8937900066,0.1949129999,0.2404810041,0.00573915010318,0.00672260997817,2.1419899713e-4,0.0230228007,2.3866099946e-4,3.72891991e-5,8.9060297012,2.2694699764,0.0272652991,0.00134933996014,8.946390152,0.1513739973,5.123460141e-5,0.0327976011,1.4243100304e-4,0.00377482990734,0.0179216005,0.00162919005379,0.00887584965676,0.1986670047,0.1869069934,2.237149965e-5,0.1955440044,0.00371713005006,8.5875396729
2016-11-30T23:00:00Z,756.7739868164,3.9090800285,0.1833029985,0.2385639995,0.00578896980733,0.00670215021819,2.1437399846e-4,0.0224488992,2.3258199508e-4,3.027039929e-5,8.7449302673,2.042550087,0.0277222991,0.0015206199605,8.5755596161,0.1960610002,4.541539965e-5,0.0338088982,1.8324199482e-4,0.00367157999426,0.0174173992,0.00161886005662,0.00858915969729,0.2119420022,0.1892070025,2.26967004e-5,0.1900759935,0.00364585011266,8.4525003433
2016-12-01T23:00:00Z,777.9439697266,3.9464399815,0.1710769981,0.2298720032,0.00575810018927,0.00666044978425,2.1610999829e-4,0.0214588996,2.2624699341e-4,3.163070141e-5,8.6560096741,1.9934300184,0.0268111993,0.00137654005084,8.2326898575,0.1724099964,4.63903998e-5,0.0330227986,2.0137299725e-4,0.00367610994726,0.0163074005,0.00152874004561,0.0080977100879,0.2008440048,0.209601,1.564999911e-5,0.1985619962,0.00350476009771,7.7599601746
2016-12-02T23:00:00Z,771.1550292969,3.9240000248,0.2082860023,0.2423709929,0.00550970993936,0.00658835005015,2.167759958e-4,0.0210679993,2.2361999436e-4,3.631860091e-5,8.8774299622,2.028069973,0.0272298008,0.00138799997512,8.2727203369,0.1690129936,4.124820043e-5,0.0333670005,1.8642299983e-4,0.00372077990323,0.0176372007,0.00159156997688,0.0083182901144,0.195844993,0.2388249934,2.282579953e-5,0.1951099932,0.00344968005084,7.9213399887
2016-12-03T23:00:00Z,773.8720092773,3.8996100426,0.2129649967,0.258807987,0.00558040011674,0.00652687996626,2.1663399821e-4,0.0209245998,2.3543499992e-4,3.864830069e-5,8.8156299591,1.9415700436,0.0257374998,0.00122414005455,7.796500206,0.1795669943,4.087619891e-5,0.0334169008,1.8555899442e-4,0.00358970998786,0.0181635991,0.00153172004502,0.00786041002721,0.1995020062,0.2457129955,1.547039938e-5,0.1921949983,0.00356324994937,7.4436798096
2016-12-04T23:00:00Z,758.700012207,3.5285799503,0.1865399927,0.2368450016,0.0054873097688,0.00643352977931,2.1479300631e-4,0.0211424995,2.3545599834e-4,3.003230086e-5,8.5627603531,1.8760000467,0.0257971995,0.00117579998914,7.9100799561,0.1648329943,4.520750008e-5,0.0333546996,1.5257300402e-4,0.00353233003989,0.0163725,0.00154175003991,0.00770263979211,0.1904589981,0.2487089932,1.543620056e-5,0.1864909977,0.00331104011275,6.8216600418
2016-12-05T23:00:00Z,764.2239990234,3.5354099274,0.1917199939,0.2408580035,0.00547426007688,0.0066553298384,2.1231299615e-4,0.0221378002,2.2166399867e-4,3.055269917e-5,8.7969398499,1.8095099926,0.0271726996,0.00110830995254,7.5446600914,0.1726620048,4.517940033e-5,0.0398835987,1.4785499661e-4,0.00360989989713,0.0165590998,0.00266593997367,0.00780588015914,0.1878239959,0.2502979934,1.528450048e-5,0.1892780066,0.00320692989044,7.868929863
2016-12-06T23:00:00Z,768.132019043,3.6159501076,0.191181004,0.236503005,0.00561982998624,0.00685103004798,2.1396100055e-4,0.0252784006,2.5144699612e-4,3.086529978e-5,8.6846199036,2.1410000324,0.0282074008,0.00109108001925,7.8888502121,0.1843679994,4.529640137e-5,0.0567581989,1.5072099632e-4,0.00414391979575,0.0181048997,0.00276700989343,0.00850113015622,0.2014700025,0.244776994,1.860399971e-5,0.1868339926,0.00343932001851,8.381480217
2016-12-07T23:00:00Z,770.8099975586,3.6910998821,0.1910240054,0.2379519939,0.00592361018062,0.00709728011861,2.145650069e-4,0.0263921991,2.4075599504e-4,2.958500045e-5,8.7513799667,2.0062398911,0.0265362002,0.00110645999666,7.7933001518,0.1944410056,3.965080032e-5,0.0533234999,1.5103700571e-4,0.00394120020792,0.0190599002,0.00242147990502,0.00942675024271,0.1947659999,0.2375459969,1.640610026e-5,0.1917629987,0.00333188008517,8.230509758
2016-12-08T23:00:00Z,772.7940063477,3.6914799213,0.1881510019,0.2406799942,0.00582149997354,0.00713466992602,2.1246500546e-4,0.0243644994,2.4753500475e-4,3.018630014e-5,8.8347997665,2.0336999893,0.0272463001,0.00112801999785,7.9478502274,0.1872889996,4.674380034e-5,0.0497260988,1.5319499653e-4,0.00396467000246,0.0187347997,0.00254536001012,0.0100926999,0.191633001,0.2367260009,1.548619912e-5,0.1932879984,0.00326507003047,8.4460096359
2016-12-09T23:00:00Z,774.6500244141,3.6802699566,0.1896889955,0.2377880067,0.00584097998217,0.00681579019874,2.147089981e-4,0.0231826007,2.4120800663e-4,2.67607993e-5,8.877989769,2.0008900166,0.0261211991,0.0011465200223,7.7763800621,0.1757380068,4.282009832e-5,0.0490135998,1.4746299712e-4,0.00396871007979,0.0180700999,0.00223252992146,0.0104304003,0.1847539991,0.2344769984,2.319859959e-5,0.2051900029,0.00334794004448,8.1251602173
2016-12-10T23:00:00Z,769.7310180664,3.6379599571,0.1898529977,0.2421939969,0.00545632978901,0.00674379011616,2.2343199817e-4,0.0251382999,2.3719599994e-4,2.766159923e-5,9.5425395966,2.0111598969,0.0263388995,0.00114662002306,7.9109301567,0.1783950031,4.144460036e-5,0.0486709997,1.4575599926e-4,0.00394571991637,0.0177218001,0.0023530900944,0.0104457,0.196608007,0.2168740034,2.303670044e-5,0.2126110047,0.00343960011378,8.1936197281
2016-12-11T23:00:00Z,780.0869750977,3.662309885,0.1935780048,0.2366670072,0.00567951006815,0.00677782995626,2.2215000354e-4,0.0244140998,2.3443599639e-4,3.071050014e-5,9.0987796783,2.0742299557,0.0258152001,0.0011721199844,8.0515003204,0.1896079928,4.430719855e-5,0.0516359992,1.4046599972e-4,0.00391206983477,0.0225309003,0.00227226992138,0.0104355998,0.1954690069,0.220559001,1.572210022e-5,0.2132519931,0.00337004009634,8.5222101212
2016-12-12T23:00:00Z,780.5560302734,3.6502799988,0.1949550062,0.2425930053,0.00610513985157,0.00670822989196,2.1553000261e-4,0.0254385006,2.3453599715e-4,2.409849913e-5,9.3906602859,2.0631198883,0.0259795003,0.00112598005217,8.1065101624,0.1730459929,3.958390153e-5,0.0553399995,1.4839699725e-4,0.00385488010943,0.0280604009,0.0021575500723,0.0102445995,0.1866129935,0.2283000052,1.697220068e-5,0.2098969966,0.00331266992725,8.4228496552
2016-12-13T23:00:00Z,781.4810180664,3.6195600033,0.1885109991,0.2423990071,0.00751869007945,0.00670460006222,2.1714699687e-4,0.0279108994,2.4226200185e-4,2.924960063e-5,9.1597795486,2.4005000591,0.0270383004,0.00109368003905,8.4084596634,0.1639589965,3.955599823e-5,0.0498569012,1.4718899911e-4,0.00372570008039,0.0299964994,0.00215006992221,0.0133276004,0.2088190019,0.2307830006,2.307229988e-5,0.2070309967,0.00340761011466,8.2652301788
2016-12-14T23:00:00Z,778.0880126953,3.6244699955,0.1789630055,0.2301159948,0.00738089019433,0.00666206981987,2.1516799461e-4,0.0311091002,2.3930599855e-4,3.112420018e-5,9.29570961,2.2895600796,0.0255155005,0.00113609002437,8.4219198227,0.1551100016,3.91959984e-5,0.050368201,1.4462899708e-4,0.00378692010418,0.0246683992,0.00280185998417,0.0127368998,0.2089129984,0.218550995,2.334870078e-5,0.1941419989,0.00340459006839,7.8284702301
2016-12-15T23:00:00Z,784.9069824219,3.628180027,0.1718879938,0.2262060046,0.00657179020345,0.00671016983688,2.1689399728e-4,0.0333329998,2.4320300145e-4,2.538650006e-5,9.8941898346,2.2567799091,0.0256488007,0.00109099003021,8.5102596283,0.1768179983,3.936420035e-5,0.0499799997,1.4133099467e-4,0.00382170011289,0.0245571993,0.00312338001095,0.0114642996,0.2168380022,0.2205729932,1.605239959e-5,0.1946800053,0.00359554006718,7.8582100868
2016-12-16T23:00:00Z,790.8289794922,3.6974999905,0.1713760048,0.2326550037,0.00706700002775,0.00654056994244,2.1870000637e-4,0.0287245996,2.2855499992e-4,2.422370017e-5,9.7376203537,2.2230300903,0.0256599002,0.00147880997974,8.3249597549,0.1660369933,3.98125012e-5,0.0484496988,1.5265299589e-4,0.00375010003336,0.0236223005,0.00277184997685,0.0110491002,0.2159190029,0.2211769968,2.393750037e-5,0.1918299943,0.00362678989768,7.8765897751
2016-12-17T23:00:00Z,790.5300292969,3.6769499779,0.1806059927,0.2254530042,0.00731281004846,0.00657417019829,2.182659955e-4,0.0290319994,2.3712099937e-4,3.119060057e-5,9.8868198395,2.1905999184,0.0258555003,0.00128027005121,8.6109895706,0.1695600003,4.659629849e-5,0.0461148992,1.4217599528e-4,0.00376863009296,0.0223581009,0.00289996992797,0.0110053001,0.2137510031,0.2195419967,1.58176008e-5,0.1771990061,0.00381893990561,7.8653202057
2016-12-18T23:00:00Z,792.7139892578,3.6626200676,0.1741189957,0.2158010006,0.00741253979504,0.00654461001977,2.1805700089e-4,0.0282428991,2.301439963e-4,1.626670019e-5,10.3185997009,2.3153700829,0.0254111998,0.00127642997541,8.6312198639,0.1634249985,4.065679968e-5,0.0475722998,8.506110316e-5,0.0039375401102,0.0217905995,0.00286782998592,0.00929872039706,0.221931994,0.2205239981,1.632619933e-5,0.0739628971,0.00374348997138,7.643819809
2016-12-19T23:00:00Z,800.8759765625,3.6610600948,0.1694300026,0.2135400027,0.00721334991977,0.00649956008419,2.192230022e-4,0.0277869999,2.1633099823e-4,1.819280078e-5,10.217300415,2.297729969,0.0260463003,0.00125021999702,8.4283704758,0.1646820009,4.017529864e-5,0.0401781015,9.4205403e-5,0.00401213020086,0.0206876993,0.002836270025,0.00905263982713,0.2225330025,0.2052469999,1.602379962e-5,0.0815194026,0.00373086007312,7.6600399017
2016-12-20T23:00:00Z,834.2810058594,3.6534500122,0.1740269959,0.2181050032,0.00721416017041,0.00644520996138,2.2700500267e-4,0.0278549995,0.00022479100153000001,1.778839942e-5,9.8133897781,2.1015501022,0.0255196001,0.00144732999615,8.2796001434,0.167798996,4.187719969e-5,0.0393385999,8.621370216e-5,0.00410261983052,0.0204009991,0.00281017995439,0.00821952987462,0.2133920044,0.2129289955,1.664129923e-5,0.1108369976,0.00348826008849,7.9144001007
2016-12-21T23:00:00Z,864.5399780273,3.7116799355,0.1803089976,0.222725004,0.00701824016869,0.00636320002377,2.2523899679e-4,0.0288494993,2.0925200079e-4,1.810869981e-5,9.7895898819,2.0177400112,0.0244948994,0.00125404994469,8.8983602524,0.1686580032,5.013740156e-5,0.0337136984,8.445160347e-5,0.00424640020356,0.0208867006,0.00275053991935999,0.0092042600736,0.2052849978,0.2001910061,1.753700053e-5,0.1065090001,0.00360044999979,7.5850000381
2016-12-22T23:00:00Z,921.9840087891,4.6553301811,0.2458260059,0.2480069995,0.00699131982401,0.00628595007583,2.3648400384e-4,0.0292137992,2.3029600561e-4,1.849970067e-5,9.5559902191,1.7476600409,0.0230992995,0.00151119998191,9.5516500473,0.1570339948,4.650849951e-5,0.0304968003,9.21407991e-5,0.00435345992446,0.0217307005,0.00264637009241,0.00871136039495,0.2130690068,0.1950860023,1.84381006e-5,0.0983342975,0.00352399004623,7.1661500931
2016-12-23T23:00:00Z,898.8220214844,4.5515398979,0.233021006,0.2415439934,0.00663841981441,0.00634947000071,2.3388800037e-4,0.0338431001,2.1562600159e-4,2.531099926e-5,9.8323001862,1.8960100412,0.0237725992,0.00157196994405,9.6542701721,0.1774909943,4.58495997e-5,0.0329434015,8.797350165e-5,0.00429429020733,0.0234417003,0.00269101001322,0.00833254028112,0.2021999955,0.1945160031,1.814129973e-5,0.0942348987,0.00354817998596,7.2657699585
2016-12-24T23:00:00Z,896.1829833984,4.347219944,0.2259349972,0.2299620062,0.00653149979189,0.00644398014992,2.2996299958e-4,0.0298436005,2.1518899302e-4,2.496170055e-5,10.0078001022,1.7876399755,0.0260488,0.00155987998005,9.7292098999,0.1967590004,4.543609975e-5,0.0375171006,8.086879825e-5,0.00428480003029,0.0235938001,0.00257823010907,0.00814365036786,0.1956019998,0.1991489977,2.136389958e-5,0.0907671005,0.00360618997365,7.1750798225
2016-12-25T23:00:00Z,907.6099853516,4.3554801941,0.2181880027,0.2370979935,0.00649373978376,0.00632573012263,2.3303600028e-4,0.0306233,2.0867399871e-4,2.064679938e-5,9.7031602859,1.7017400265,0.0241532009,0.00144954002462,10.2720003128,0.1564249992,4.563920083e-5,0.0372318998,8.670440002e-5,0.00422014994547,0.0240189992,0.00265719997697,0.00877736974508,0.1918919981,0.1960829943,1.855560004e-5,0.0916343033,0.00357454991899,7.2740898132
2016-12-26T23:00:00Z,933.1979980469,4.469399929,0.2282440066,0.2361409962,0.00669381022453,0.00619918992743,2.2722799622e-4,0.0337038003,2.0891800523e-4,2.773400047e-5,9.7406797409,1.6232999563,0.0238924008,0.00131504004821,12.6880998611,0.1939270049,3.921450116e-5,0.0369946994,8.576850087e-5,0.00411455985159,0.0242539998,0.00254266010597,0.0080806799233,0.1837110072,0.1922170073,1.865309969e-5,0.083099097,0.0033917799592,7.1708202362
2016-12-27T23:00:00Z,975.9210205078,4.5713500977,0.2302529961,0.23445799949999999,0.00645986013114,0.00617282977328,2.2330399952e-4,0.0321579017,2.2356999398e-4,2.607880015e-5,10.0740003586,1.6219199896,0.0243189,0.00130749994423,14.0944004059,0.1752150059,4.43489007e-5,0.0385661982,8.84248002e-5,0.00405343994498,0.0330788009,0.00250913994387,0.00775534985587,0.17860800030000001,0.1708219945,1.971140045e-5,0.0945328996,0.00362682994455,7.5201101303
2016-12-28T23:00:00Z,973.4970092773,4.5554800034,0.2421949953,0.237898007,0.00616913009435,0.0063406098634,2.2848299704e-4,0.0327320993,2.6278398582e-4,2.164279977e-5,10.8475999832,2.0762898922,0.0239889007,0.00126567005645,13.1324996948,0.1641259938,5.727120151e-5,0.0399024002,7.899489719e-5,0.00416145008057,0.0293827001,0.00255914009176,0.00835458002985,0.1972890049,0.1984570026,1.947179953e-5,0.0927968025,0.00372618995607,8.2841596603
2016-12-29T23:00:00Z,961.2379760742,4.3905200958,0.2378149927,0.240527004,0.00615971023217,0.00642640981823,2.2756299586e-4,0.0352029018,2.5960299536e-4,1.922219963e-5,11.1099004745,1.8361999989,0.0231381003,0.00122060999274,12.970199585,0.2062889934,5.714720101e-5,0.0386464,8.663770132e-5,0.00407424010336,0.0362511985,0.00254425010644,0.00864639040083,0.1987729967,0.1938840002,1.929979953e-5,0.1024240032,0.00379271991551,8.1599798203
2016-12-30T23:00:00Z,963.742980957,4.3252902031,0.2316540033,0.2309339941,0.00586802978069,0.00644887983799,2.2346600599e-4,0.0349451005,2.5319101405e-4,1.659910049e-5,11.2068996429,1.7187299728,0.0239004996,0.00122391001787,13.7838001251,0.1843419969,4.919509956e-5,0.0385248996,7.755529805e-5,0.00398952979594,0.0352279991,0.00246902997606,0.00919095985591,0.1487399936,0.2048459947,1.928930033e-5,0.121894002,0.00367603008635,7.9690999985
2016-12-31T23:00:00Z,998.325012207,4.511590004,0.2444929928,0.2469480038,0.00610822020099,0.00636834977195,2.2783300665e-4,0.0342307985,2.5990398717e-4,2.523110015e-5,11.2292003632,1.9171600342,0.0235137008,0.00125718000345,13.9728002548,0.1848199964,5.800509825e-5,0.0379176997,8.151269867e-5,0.00404888018966,0.0319898017,0.00248112995178,0.00894000008702,0.1636029929,0.2193000019,2.212840081e-5,0.1058529988,0.00344024994411,8.1725702286
2017-01-01T23:00:00Z,1021.75,4.6489400864,0.2494200021,0.2522479892,0.00609441986308,0.00631067017093,2.2632999753e-4,0.036946799600000003,2.5678699603e-4,2.040720028e-5,11.8079004288,1.8187500238,0.0232897997,0.00136078998912,16.0515995026,0.221288994,5.87768991e-5,0.0408283994,7.411940169e-5,0.00405059987679,0.0306065008,0.00247663003393,0.00874682981521,0.1899359971,0.2142840028,2.11321003e-5,0.086007297,0.00337742990814,8.3785104752
2017-01-02T23:00:00Z,1043.8399658203,4.6262001991,0.2520030141,0.2571200132,0.00618307990953,0.0063859000802,2.2710299527e-4,0.0377115011,2.8726700111e-4,1.647349927e-5,12.7817001343,1.933259964,0.0241426993,0.0013617699733,16.0928993225,0.2554050088,5.378129936e-5,0.0422025993,7.475379971e-5,0.0041539799422,0.0431139991,0.0025539000053,0.00903735030442,0.2255669981,0.2100020051,2.088159999e-5,0.1057740003,0.00357309007086,9.7252502441
2017-01-03T23:00:00Z,1154.7299804688,4.8378500938,0.2787989974,0.2826530039,0.00641397992149,0.00656996015459,2.3613699886e-4,0.0381374992,2.8855900746e-4,1.590740067e-5,16.5242004395,2.1378400326,0.0272368006,0.00148527999409,18.5270996094,0.2408419997,5.99283012e-5,0.0451076999,1.2619400513e-4,0.00443777022883,0.0378182009,0.00273499009199,0.0091515397653,0.245419994,0.2054570019,2.311159915e-5,0.1228249967,0.00376615999267,11.2516002655
2017-01-04T23:00:00Z,1013.3800048828,4.292719841,0.2451220006,0.2527199984,0.00603656005114,0.00620099995285,2.2866799554e-4,0.0339220986,2.8236501385e-4,2.016839971e-5,14.3781995773,1.9838199615,0.0245842002,0.00116216996685,16.1875991821,0.218287006,5.258460078e-5,0.0425038002,1.1499899847e-4,0.00408894987777,0.0350812003,0.00259764003567,0.00821748003364,0.2190739959,0.1983699948,2.021239925e-5,0.1104390025,0.0036378800869,10.2544002533
2017-01-05T23:00:00Z,902.2009887695,3.8612599373,0.222555995,0.2413370013,0.00540063017979,0.00631463993341,2.1952600218e-4,0.0305438992,3.3375699422e-4,1.818509918e-5,12.0322999954,1.8440999985,0.0234465003,0.00109409005381,14.029999733,0.1892589927,5.310049892e-5,0.0390620008,9.077209688e-5,0.00366339995526,0.0311229993,0.00249374005944,0.00807246007025,0.2227610052,0.1805399954,2.227520054e-5,0.0784825012,0.00332945003174,10.254699707
2017-01-06T23:00:00Z,908.5850219727,3.9558799267,0.2242089957,0.2439029962,0.00566409016028,0.00636617001146,2.2073299624e-4,0.0295586996,3.2859999919e-4,1.948469981e-5,12.4392995834,1.995470047,0.0236121006,0.00111804995686,13.0631999969,0.1842699945,5.387299825e-5,0.0411709994,9.713570034e-5,0.00367750995792,0.0311159007,0.00239603989758,0.00813584960997,0.2025579959,0.1837770045,1.828329914e-5,0.0787822977,0.00350818992592,9.867190361
2017-01-07T23:00:00Z,911.1989746094,3.9945800304,0.2261870056,0.2429659963,0.00586081994697,0.00623309006914,2.2102499497e-4,0.0295202993,3.5528998706e-4,2.648229929e-5,12.5406999588,2.0912399292,0.0235440992,0.00110120000318,13.4717998505,0.1761119962,5.005839921e-5,0.0399005003,1.0363200272e-4,0.00369944004342,0.0367431007,0.00235505006276,0.00851576961577,0.202000007,0.182080999,1.819849967e-5,0.0737401992,0.00342125003226,10.2897996902
2017-01-08T23:00:00Z,902.8280029297,4.3019599915,0.225327,0.2375160009,0.00569164985791,0.00616652006283,2.290160046e-4,0.0297091994,2.989229979e-4,2.690300062e-5,12.092499733,2.2846400738,0.0238341,0.00112123996951,13.7361001968,0.1738860011,4.642810018e-5,0.0397492982,1.1362600344e-4,0.00374811002985,0.034074299,0.00234675989486,0.00921384990215,0.1993280053,0.176978007,1.806610089e-5,0.0903303027,0.00360775995068,10.3255996704
2017-01-09T23:00:00Z,907.6790161133,4.591509819,0.2251510024,0.2504580021,0.00602299999446,0.0066983201541,2.2624699341e-4,0.0311613008,2.7127299109e-4,1.816380063e-5,12.4855003357,2.0566101074,0.0235159993,0.00107976002619,13.3913002014,0.1820250005,4.849419929e-5,0.0406720005,1.0891100101e-4,0.00382618000731,0.0370771997,0.00235500000417,0.00911067984998,0.2008679956,0.1959889978,1.815180076e-5,0.0759380981,0.00360058993101,10.5495996475
2017-01-10T23:00:00Z,777.757019043,3.8467900753,0.206005007,0.2447080016,0.00504361977801,0.00641104998067,2.0529799804e-4,0.0279546008,2.3452099413e-4,2.27030996e-5,11.3007001877,1.8953700066,0.0243953001,8.8792998577e-4,11.6368999481,0.1674920022,4.163910125e-5,0.0372418985,9.608279652e-5,0.00346566992812,0.0310568996,0.00208877003752,0.00782364979386,0.1818159968,0.1575119942,1.557769974e-5,0.077763997,0.00329653988592,9.7177600861
2017-01-11T23:00:00Z,804.833984375,3.9628000259,0.2120649964,0.252876997,0.00550743984058,0.00642292993143,2.0837900229e-4,0.0286330003,2.3361899366e-4,2.26644006e-5,12.2248001099,1.9327299595,0.0243916009,8.9446897618e-4,11.8527002335,0.1827519983,4.107339919e-5,0.0371548012,1.1040700338e-4,0.00376142002642,0.0325753987,0.00247492990457,0.00818508025259,0.1878039986,0.1649290025,1.610660001e-5,0.0717469007,0.0034885299392,9.8613300323
2017-01-12T23:00:00Z,823.9840087891,3.8908700943,0.2177159935,0.249176994,0.00548704015091,0.00659646000713,2.0885799313e-4,0.0285142008,2.4665601086e-4,1.655000051e-5,12.5939998627,1.9983999729,0.0246179998,9.8740903195e-4,11.2681999207,0.1691520065,4.306720075e-5,0.0369120985,1.1966100283e-4,0.0037174699828,0.0318189003,0.00239848997444,0.00765943992883,0.1907999963,0.166651994,1.645679913e-5,0.0822758973,0.00359153002501,9.7694997787
2017-01-13T23:00:00Z,818.4119873047,3.9005300999,0.2083709985,0.2566879988,0.00557834003121,0.00686349021271,2.0874899928e-4,0.0319582,2.3799100018e-4,2.450569991e-5,12.0783004761,1.9981299639,0.0249175001,0.00101518002339,11.087100029,0.1674270034,4.175080176e-5,0.038079001,1.3161500101e-4,0.00385177996941,0.0314963982,0.00247218995355,0.00782919023186,0.1880580038,0.170975998,1.637440073e-5,0.0712449998,0.00371987000108,9.6466598511
2017-01-14T23:00:00Z,821.7979736328,3.925839901,0.2139070034,0.2545639873,0.00551012996584,0.00672612013295,2.0610999491e-4,0.0334631987,2.7832400519e-4,2.354349999e-5,12.3868999481,2.0026500225,0.0254896004,0.00167589995544,10.7621002197,0.1716209948,4.150280074e-5,0.0405970998,1.2062199676e-4,0.00380987999961,0.0313460007,0.00244124000892,0.00828542001545,0.1884949952,0.1728170067,1.658129986e-5,0.0866945982,0.00366743002087,9.9042596817
2017-01-15T23:00:00Z,831.533996582,3.9025399685,0.2250470072,0.2837040126,0.00586149981245,0.00678800977767,2.0719399618e-4,0.0337601006,2.6584800798e-4,1.898129995e-5,12.9356002808,1.9971100092,0.0248656999,0.00147299002856,10.6396999359,0.1679690033,4.307959898e-5,0.040732801,1.0562600073e-4,0.00391113013029,0.0306575,0.00237984000705,0.00845185015351,0.1896899939,0.1694920063,1.664529918e-5,0.0819436982,0.00366861000657,9.6365003586
2017-01-16T23:00:00Z,907.9379882813,3.9390499592,0.2357459962,0.2972080112,0.006524189841,0.00680048996583,2.153670066e-4,0.0305059999,2.6337298914e-4,1.827790038e-5,14.2489004135,1.9663900137,0.0257316995,0.00174188998062,12.3899002075,0.1846520007,4.563379844e-5,0.0410324,1.1006400018e-4,0.00391098996624,0.0321266018,0.00254474999383,0.00871227029711,0.1917980015,0.1757729948,1.914439963e-5,0.0945003033,0.00352415000089,10.3023004532
2017-01-17T23:00:00Z,886.617980957,3.8382000923,0.2252649963,0.2823550105,0.00596887012944,0.00670942012221,2.0779999613e-4,0.0315243006,2.7288499405e-4,2.519219925e-5,14.0641002655,1.9904099703,0.0249195006,0.00194599002134,12.0483999252,0.2206010073,4.871929923e-5,0.0395997986,1.0728000052e-4,0.00394514016807,0.0312554985,0.00248084007762,0.00850545987487,0.1808519959,0.1695780009,1.770940071e-5,0.0853035003,0.00355240004137,10.2278003693
2017-01-18T23:00:00Z,899.0729980469,3.8606100082,0.2340440005,0.2844409943,0.0059538600035,0.00703364005312,2.1059700521e-4,0.0337117016,2.7880701236e-4,2.585350012e-5,15.1780996323,1.949180007,0.0254989006,0.00206872005947,12.1487998962,0.1785950065,4.650860137e-5,0.0387699008,1.0383899644e-4,0.00387759995647,0.0323453993,0.00234947004355,0.00872728042305,0.1843580008,0.172288999,1.835090006e-5,0.0833515003,0.00358490995131,10.3971996307
2017-01-19T23:00:00Z,895.0260009766,3.8900101185,0.2345259935,0.2813419998,0.00601131981239,0.00667528016493,2.0853399474e-4,0.0333499983,2.6854200405e-4,2.66973002e-5,15.1592998505,1.9309500456,0.0251528006,0.00201384001411,11.9093999863,0.1792259961,4.511239968e-5,0.0394979008,1.0327200289e-4,0.00388237996958,0.0367578007,0.00235689990222,0.00874747987837,0.1813870072,0.1699409932,1.82592994e-5,0.0743243024,0.00354548008181,10.6006002426
